Island Group,Person,Entry-1,SampleID,1990 Landcover,1990 sub-class,First year of cloud-free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final interpreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6
Irian Jaya,Hani,2,417,Primary degraded,NA ,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,418,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,419,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,420,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,421,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,422,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,423,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,424,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,425,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,426,Primary intact,NA,1990,High,Yes,High,,2003,2002,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,427,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,428,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,429,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2015,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,430,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,431,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,432,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,433,Primary intact,NA,1995,High,Yes,High,,2012,2011,Cleared - Roading,High,,,,,,,,,,,,Belukar,,Cleared - Roading  ,Agree,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,434,Primary intact,NA,1990,High,Yes,High,,2002,2001,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,435,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,436,Primary degraded,NA,1990,High,Yes,High,,1996,1990,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,437,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,438,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,2015,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,439,Primary intact,NA,1990,High,No,HIgh,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,440,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,2011,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,441,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,442,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,443,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,444,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,445,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,446,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2003,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,447,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,448,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,449,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2010,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,450,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,451,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,452,Primary degraded,NA,1993,High,No,High,Sample complete!,2001,2000,Degraded - Natural disturbance,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Natural disturbance  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,453,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,454,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,455,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,2015,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,456,Primary intact,NA,1996,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,No,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,457,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,458,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,459,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,460,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,461,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,462,Primary intact,NA,1990,High,Yes,High,,1999,1997,Degraded - Natural disturbance,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Natural disturbance  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,463,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,464,Non Forest,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,No,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,465,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,466,Primary intact,NA,1991,High,Yes,High,,2015,2014,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,467,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,2015,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,468,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,469,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,470,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,471,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,472,Primary intact,NA,1995,High,Yes,High,,2002,2001,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,473,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,474,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,475,Primary intact,NA,1996,Low,Yes,High,,2001,2000,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2017,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,476,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,477,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Agree,Yes,2012,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,478,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,479,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,480,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,481,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,482,Primary degraded,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,483,Primary intact,NA,1990,High,Yes,High,,1999,1998,Degraded - Nearby clearing,Low,logging road,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,No,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,2,484,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,485,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,486,Primary intact,NA,1990,Low,Yes,High,,2004,2003,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,487,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,488,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,489,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,490,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,491,Primary intact,NA,1996,High,Yes,High,,2013,2012,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,492,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,493,Primary degraded,NA,1990,High,Yes,High,,2003,2002,Degraded - Selective Logging,High,,2007,2006,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Degraded - Selective Logging Cleared - Abandoned/transitional ,Disagree - major,Yes,2008,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,494,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,495,Non Forest,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2008,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,496,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,497,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,498,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,499,Primary intact,NA,2000,High,Yes,High,,2001,2000,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,500,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,501,Primary intact,NA,1994,High,Yes,High,,1997,1994,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,502,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,503,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,504,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,505,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,506,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,507,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2003,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,508,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,509,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,510,Primary intact,NA,1990,High,No,High,Sample complete!,2007,2006,Degraded - Natural disturbance,Low,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Natural disturbance  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,511,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,512,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,513,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove Sekunder,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,514,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2004,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,515,Non Forest,NA,1998,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,516,Primary intact,NA,1990,High,Yes,High,,2002,2001,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,517,Primary intact,NA,1990,High,Yes,High,,2008,2007,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Agree,Yes,2005,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,518,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,519,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,520,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,521,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,522,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,523,Primary intact,NA,1990,High,Yes,High,,1993,1992,Cleared - Roading,High,,,,,,,,,,,,Lahan Terbuka,,Cleared - Roading  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,524,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,525,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,526,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Some forest gaps identified,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,527,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,528,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,529,Primary intact,NA,1990,High,Yes,Low,,1999,1998,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,530,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,531,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,532,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,533,Primary intact,NA,1995,High,No,High,Sample complete!,2002,2001,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2008,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,534,Primary intact,NA,1990,High,Yes,High,,2010,2009,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,3,535,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,GoogleEarth 2015,  ,Agree,No,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,
