Island Group,Check,Quality note,Quality,Sample ID QC,Sample ID,SampleID (from user join),1990 Landcover,1990 sub-class,First year of cloud free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final interpreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6,,,
Sulawesi,Same sample ID,OK,9,7054,7054,7054,Primary degraded,NA,1995,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2009,No,High,Anna checked,image 1990-1994 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7055,7055,7055,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7056,7056,7056,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7057,7057,7057,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7058,7058,7058,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7059,7059,7059,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,2014,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7060,7060,7060,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7061,7061,7061,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7062,7062,7062,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7063,7063,7063,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7064,7064,7064,Primary intact,NA,1991,High,Yes,High,Sample complete!,2004,2002,Degraded - Selective Logging,Low,based on google earth (2005),,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,No,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7065,7065,7065,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7066,7066,7066,Non Forest,NA,1994,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,No,2013,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7067,7067,7067,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7068,7068,7068,Non Forest,NA,2001,Low,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,No,2012,No,High,Anna checked,image 1990-2000 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7069,7069,7069,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7070,7070,7070,Primary degraded,NA,1994,High,Yes,High,,2003,2002,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7071,7071,7071,Primary intact,NA,1994,High,Yes,High,,2003,2002,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7072,7072,7072,Primary degraded,NA,1990,High,Yes,High,Sample complete!,2013,2012,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7073,7073,7073,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7074,7074,7074,Primary degraded,NA,1990,High,No,High,Sample complete!,2015,2014,Cleared - Abandoned/transitional,Low,not sure about the year of clearing,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,2017,No,Low,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7075,7075,7075,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7076,7076,7076,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7077,7077,7077,Primary intact,NA,1996,High,Yes,High,Sample complete!,2003,2002,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7078,7078,7078,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7079,7079,7079,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7080,7080,7080,Primary degraded,NA,1996,High,Yes,High,,1997,1996,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Agree,Yes,2013,No,High,Anna checked,image 1990-1995 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7081,7081,7081,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Tambak,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7082,7082,7082,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2010,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7083,7083,7083,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7084,7084,7084,Primary intact,NA,1997,High,Yes,High,Sample complete!,2016,2015,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7085,7085,7085,Non Forest,NA,1996,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2013,No,High,Anna checked,image 1990-1995 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7086,7086,7086,Primary intact,NA,1996,High,Yes,High,,2000,1997,Degraded - Natural disturbance,Low,,2013,2012,Degraded - Selective Logging,High,,,,,,,Hutan Sekunder,,Degraded - Natural disturbance Degraded - Selective Logging ,Agree,Yes,2014,No,High,Anna checked,image 1990-1995 not available,Diana edited,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7087,7087,7087,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Air,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7088,7088,7088,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7089,7089,7089,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7090,7090,7090,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7091,7091,7091,Primary degraded,NA,1994,Low,Yes,High,,2000,1997,Cleared - Small-holder land use,Low,"not sure of year of clearing but based on Google Earth, since 2002 was non forest",,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,Yes,2016,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7092,7092,7092,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7093,7093,7093,Primary degraded,NA,1994,High,No,High,,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2014,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7094,7094,7094,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7095,7095,7095,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7096,7096,7096,Non Forest,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,Yes,2012,No,High,Anna checked,image 1990-1994 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7097,7097,7097,Non Forest,NA,1996,Low,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,none,No,High,Anna checked,image 1990-1995 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7098,7098,7098,Non Forest,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2010,No,High,Anna checked,image 1990-1995 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7099,7099,7099,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,image 1990-1993 not available,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7100,7100,7100,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7101,7101,7101,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7102,7102,7102,Non Forest,NA,1993,High,Yes,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,No,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7103,7103,7103,Primary degraded,,1994,Low,Yes,High,First free cloud image is in 1994,2009,2007,Cleared - Abandoned/transitional,High,,2015,2014,Cleared - Fire,High,,,,,,,Lahan Terbuka,,Cleared - Abandoned/transitional Cleared - Fire ,Disagree - major,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7104,7104,7104,Non Forest,,1994,High,Yes,High,"In landsat images there's no change of the pixel, but in SPOT the land use looks different",,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7105,7105,7105,Primary degraded,,1997,Low,No,High,First free cloud image is in 1997,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,No,none,No,Low,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7106,7106,7106,Primary intact,NA,1991,High,Yes,High,,1999,1997,Degraded - Nearby clearing,High,,2006,2005,Cleared - Abandoned/transitional,Low,,,,,,,Belukar,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - major,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7107,7107,7107,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7108,7108,7108,Primary degraded,NA,1995,Low,Yes,High,,2001,2000,Cleared - Abandoned/transitional,Low,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,2015,No,Low,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7109,7109,7109,Non Forest,,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Tambak,,  ,Disagree - major,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7110,7110,7110,Non Forest,NA,1995,High,Yes,Low,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,No,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7111,7111,7111,Primary degraded,NA,1994,High,Yes,High,First free cloud image is in 1994,1997,1994,Cleared - Abandoned/transitional,Low,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7112,7112,7112,Primary intact,NA,1996,High,Yes,High,First free cloud image is in 1996,2016,2015,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7113,7113,7113,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - major,Yes,2014,No,High,Zuraidah checked,Final land use is not significanty different from the first interpretation. From 'Pertanian lahan kering campur semak' ke 'Pertanian lahan kering',,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7114,7114,7114,Primary intact,NA,1995,High,Yes,High,,2016,2015,Degraded - Fire,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Fire  ,Disagree - minor,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7115,7115,7115,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7116,7116,7116,Primary intact,NA,1991,High,Yes,High,,2004,2003,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7117,7117,7117,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7118,7118,7118,Non Forest,NA,1991,High,Yes,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Disagree - major,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7119,7119,7119,Primary intact,NA,1990,Low,Yes,High,,1995,1990,Cleared - Small-holder land use,Low,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7120,7120,7120,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - major,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7121,7121,7121,Primary intact,NA,1994,High,Yes,High,,2016,2015,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7122,7122,7122,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7123,7123,7123,Primary degraded,NA,1994,Low,No,Low,,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2016,No,Low,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7124,7124,7124,Primary intact,NA,1995,Low,Yes,High,,1999,1998,Cleared - Small-holder land use,Low,,,,,,,,,,,,Belukar,,Cleared - Small-holder land use  ,Disagree - major,Yes,2017,No,Low,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7125,7125,7125,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2017,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7126,7126,7126,Primary intact,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2015,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7127,7127,7127,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2017,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7128,7128,7128,Non Forest,NA,2001,Low,No,High,no image during 1990-2000,,,,,,,,,,,,,,,,Belukar,,  ,Agree,No,none,No,Low,Zuraidah checked,Available data is very limited,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7129,7129,7129,Primary intact,NA,1996,High,Yes,High,,2006,2005,Degraded - Nearby clearing,High,,2009,2008,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - major,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7130,7130,7130,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Air,,  ,Agree,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7131,7131,7131,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7132,7132,7132,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Tambak,,  ,Agree,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7133,7133,7133,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,"Belukar rawa from 1990 to 2014, but in 2016 it's lahan terbuka",  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7134,7134,7134,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7135,7135,7135,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7136,7136,7136,Non Forest,NA,1997,Low,Yes,Low,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - major,Yes,none,No,Low,Zuraidah checked,Final land use is not significanty different from the first interpretation. From 'Pertanian lahan kering campur semak' ke 'Pertanian lahan kering',,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7137,7137,7137,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7138,7138,7138,Non Forest,NA,1990,High,Yes,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2015,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7139,7139,7139,Non Forest,NA,1994,Low,No,Low,No free cloud image during 1990-1993,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2014,No,High,Zuraidah checked,,Diana edited,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7140,7140,7140,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,2016 image is covered by cloud,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7141,7141,7141,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Savana,,  ,Agree,Yes,2013,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7142,7142,7142,Primary intact,NA,1995,High,Yes,High,,2003,2002,Degraded - Selective Logging,High,,2004,2003,Degraded - Nearby clearing,High,,2008,2007,Cleared - Small-holder land use,High,,Pertanian Lahan Kering,,Degraded - Selective Logging Degraded - Nearby clearing Cleared - Small-holder land use,Disagree - major,Yes,none,No,High,Zuraidah checked,Final land use is not significanty different from the first interpretation. From 'Pertanian lahan kering campur semak' ke 'Pertanian lahan kering',,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7143,7143,7143,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7144,7144,7144,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,2013,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7145,7145,7145,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Tambak,,  ,Disagree - major,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7146,7146,7146,Non Forest,NA,1995,High,Yes,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - major,Yes,2016,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7147,7147,7147,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7148,7148,7148,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Savana,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7149,7149,7149,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7150,7150,7150,Primary intact,NA,1997,High,No,Low,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7151,7151,7151,Non Forest,NA,1990,High,Yes,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - major,Yes,2014,No,High,Zuraidah checked,,,,,,,,,,,,,,,,,,,,
